elicitation_value,PID,article,study,treatment,elicitation_id,year,elicitation_defined,true_value,elicitation_accuracy_abs,elicitation_accuracy_signed,exclude
23508.771929824565,419ced2961fa,opioids,,visual,1.0,2011.0,True,2666.0,20842.771929824565,20842.771929824565,0
28000.0,419ced2961fa,opioids,,visual,1.0,2012.0,True,2628.0,25372.0,25372.0,0
31929.82456140351,419ced2961fa,opioids,,visual,1.0,2013.0,True,3105.0,28824.82456140351,28824.82456140351,0
35298.24561403509,419ced2961fa,opioids,,visual,1.0,2014.0,True,5544.0,29754.24561403509,29754.24561403509,0
38105.26315789474,419ced2961fa,opioids,,visual,1.0,2015.0,True,9580.0,28525.26315789474,28525.26315789474,0
40631.57894736842,419ced2961fa,opioids,,visual,1.0,2016.0,True,19413.0,21218.57894736842,21218.57894736842,0
42315.789473684206,419ced2961fa,opioids,,visual,1.0,2017.0,True,28466.0,13849.789473684206,13849.789473684206,0
44000.0,419ced2961fa,opioids,,visual,1.0,2018.0,True,31335.0,12665.0,12665.0,0
46245.61403508772,419ced2961fa,opioids,,visual,1.0,2019.0,True,36359.0,9886.614035087718,9886.614035087718,0
48771.929824561405,419ced2961fa,opioids,,visual,1.0,2020.0,True,56516.0,7744.0701754385955,-7744.0701754385955,0
50736.84210526315,419ced2961fa,opioids,,visual,1.0,2021.0,True,70601.0,19864.157894736847,-19864.157894736847,0
2.0,bfa66df04936,gun,two,txt,,,,,,,0
2.0,bfa66df04936,hiv,two,txt,,,,,,,0
5.0,bfa66df04936,drugOverdose,two,txt,,,,,,,0
2.0,bfa66df04936,southAfrica,two,txt,,,,,,,0
2.0,bfa66df04936,italy,two,txt,,,,,,,0
2.0,bfa66df04936,population,two,txt,,,,,,,0
2.0,bfa66df04936,cocaine,two,txt,,,,,,,0
4.0,bfa66df04936,heroin,two,txt,,,,,,,0
4.0,bfa66df04936,opioids,two,txt,,,,,,,0
,f8d3dcdb0201,gun,two,control,,,,,,,0
,f8d3dcdb0201,hiv,two,control,,,,,,,0
,f8d3dcdb0201,drugOverdose,two,control,,,,,,,0
,f8d3dcdb0201,southAfrica,two,control,,,,,,,0
,f8d3dcdb0201,italy,two,control,,,,,,,0
,f8d3dcdb0201,population,two,control,,,,,,,0
,f8d3dcdb0201, cocaine,two,control,,,,,,,0
,f8d3dcdb0201,heroin,two,control,,,,,,,0
,f8d3dcdb0201,opioids,two,control,,,,,,,0
48715.79033031799,d3faeb66ff61,gun,,visual,1.0,2003.0,True,44757.0,3958.7903303179846,3958.7903303179846,0
47873.68506716008,d3faeb66ff61,gun,,visual,1.0,2004.0,True,44933.0,2940.685067160084,2940.685067160084,0
48154.38682154605,d3faeb66ff61,gun,,visual,1.0,2005.0,True,45343.0,2811.3868215460534,2811.3868215460534,0
48154.38682154605,d3faeb66ff61,gun,,visual,1.0,2006.0,True,45316.0,2838.3868215460534,2838.3868215460534,0
51522.80787417763,d3faeb66ff61,gun,,visual,1.0,2007.0,True,43945.0,7577.8078741776335,7577.8078741776335,0
53487.72015487938,d3faeb66ff61,gun,,visual,1.0,2008.0,True,39790.0,13697.720154879382,13697.720154879382,0
54049.12366365131,d3faeb66ff61,gun,,visual,1.0,2009.0,True,36216.0,17833.123663651313,17833.123663651313,0
54049.12366365131,d3faeb66ff61,gun,,visual,1.0,2010.0,True,35332.0,18717.123663651317,18717.123663651317,0
58540.35173382675,d3faeb66ff61,gun,,visual,1.0,2011.0,True,35303.0,23237.35173382675,23237.35173382675,0
59382.45699698465,d3faeb66ff61,gun,,visual,1.0,2012.0,True,36415.0,22967.45699698465,22967.45699698465,0
60505.26401452851,d3faeb66ff61,gun,,visual,1.0,2013.0,True,35369.0,25136.26401452851,25136.26401452851,0
60224.56226014254,d3faeb66ff61,gun,,visual,1.0,2014.0,True,35398.0,24826.562260142546,24826.562260142546,0
67242.10611979167,d3faeb66ff61,gun,,visual,1.0,2015.0,True,37757.0,29485.10611979167,29485.10611979167,0
72856.14120751097,d3faeb66ff61,gun,,visual,1.0,2016.0,True,40327.0,32529.14120751097,32529.14120751097,0
75101.75524259868,d3faeb66ff61,gun,,visual,1.0,2017.0,True,40231.0,34870.75524259868,34870.75524259868,0
76505.26401452851,d3faeb66ff61,gun,,visual,1.0,2018.0,True,39404.0,37101.26401452851,37101.26401452851,0
76505.26401452851,d3faeb66ff61,gun,,visual,1.0,2019.0,True,39107.0,37398.26401452851,37398.26401452851,0
13726.318359374998,d3faeb66ff61,hiv,,visual,1.0,2003.0,True,15100.0,1373.6816406250018,-1373.6816406250018,0
11480.70432428728,d3faeb66ff61,hiv,,visual,1.0,2004.0,True,14416.0,2935.2956757127195,-2935.2956757127195,0
11200.002569901317,d3faeb66ff61,hiv,,visual,1.0,2005.0,True,13839.0,2638.997430098685,-2638.997430098685,0
11200.002569901317,d3faeb66ff61,hiv,,visual,1.0,2006.0,True,13265.0,2064.997430098685,-2064.997430098685,0
12603.511341831145,d3faeb66ff61,hiv,,visual,1.0,2007.0,True,12444.0,159.51134183114482,159.51134183114482,0
11761.406078673246,d3faeb66ff61,hiv,,visual,1.0,2008.0,True,11400.0,361.40607867324616,361.40607867324616,0
11761.406078673246,d3faeb66ff61,hiv,,visual,1.0,2009.0,True,10551.0,1210.4060786732462,1210.4060786732462,0
10638.599061129384,d3faeb66ff61,hiv,,visual,1.0,2010.0,True,9143.0,1495.5990611293837,1495.5990611293837,0
8392.985026041666,d3faeb66ff61,hiv,,visual,1.0,2011.0,True,8428.0,35.01497395833394,-35.01497395833394,0
8673.686780427632,d3faeb66ff61,hiv,,visual,1.0,2012.0,True,7973.0,700.6867804276317,700.6867804276317,0
10357.897306743418,d3faeb66ff61,hiv,,visual,1.0,2013.0,True,7682.0,2675.897306743418,2675.897306743418,0
8954.388534813597,d3faeb66ff61,hiv,,visual,1.0,2014.0,True,7413.0,1541.3885348135973,1541.3885348135973,0
8954.388534813597,d3faeb66ff61,hiv,,visual,1.0,2015.0,True,7089.0,1865.3885348135973,1865.3885348135973,0
5585.971765350877,d3faeb66ff61,hiv,,visual,1.0,2016.0,True,7430.0,1844.028234649123,-1844.028234649123,0
4182.462993421057,d3faeb66ff61,hiv,,visual,1.0,2017.0,True,7338.0,3155.537006578943,-3155.537006578943,0
4743.866502192979,d3faeb66ff61,hiv,,visual,1.0,2018.0,True,7200.0,2456.133497807021,-2456.133497807021,0
4743.866502192979,d3faeb66ff61,hiv,,visual,1.0,2019.0,True,7053.0,2309.133497807021,-2309.133497807021,0
28589.47539747807,d3faeb66ff61,drugOverdose,,visual,1.0,2003.0,True,25785.0,2804.4753974780688,2804.4753974780688,0
26343.86136239035,d3faeb66ff61,drugOverdose,,visual,1.0,2004.0,True,27424.0,1080.1386376096489,-1080.1386376096489,0
28870.177151864034,d3faeb66ff61,drugOverdose,,visual,1.0,2005.0,True,29813.0,942.8228481359656,-942.8228481359656,0
33642.106976425435,d3faeb66ff61,drugOverdose,,visual,1.0,2006.0,True,34425.0,782.8930235745647,-782.8930235745647,0
38414.03680098685,d3faeb66ff61,drugOverdose,,visual,1.0,2007.0,True,36010.0,2404.036800986847,2404.036800986847,0
45712.28241502193,d3faeb66ff61,drugOverdose,,visual,1.0,2008.0,True,36450.0,9262.282415021931,9262.282415021931,0
49642.10697642544,d3faeb66ff61,drugOverdose,,visual,1.0,2009.0,True,37004.0,12638.106976425444,12638.106976425444,0
52729.826274671046,d3faeb66ff61,drugOverdose,,visual,1.0,2010.0,True,38329.0,14400.826274671046,14400.826274671046,0
53010.528029057015,d3faeb66ff61,drugOverdose,,visual,1.0,2011.0,True,41340.0,11670.528029057015,11670.528029057015,0
52729.826274671046,d3faeb66ff61,drugOverdose,,visual,1.0,2012.0,True,41502.0,11227.826274671046,11227.826274671046,0
52729.826274671046,d3faeb66ff61,drugOverdose,,visual,1.0,2013.0,True,43982.0,8747.826274671046,8747.826274671046,0
54414.03680098684,d3faeb66ff61,drugOverdose,,visual,1.0,2014.0,True,47055.0,7359.03680098684,7359.03680098684,0
59747.370134320176,d3faeb66ff61,drugOverdose,,visual,1.0,2015.0,True,52404.0,7343.370134320176,7343.370134320176,0
59747.370134320176,d3faeb66ff61,drugOverdose,,visual,1.0,2016.0,True,63632.0,3884.629865679824,-3884.629865679824,0
61992.98416940789,d3faeb66ff61,drugOverdose,,visual,1.0,2017.0,True,70237.0,8244.015830592107,-8244.015830592107,0
64519.29995888157,d3faeb66ff61,drugOverdose,,visual,1.0,2018.0,True,67367.0,2847.700041118427,-2847.700041118427,0
64519.29995888157,d3faeb66ff61,drugOverdose,,visual,1.0,2019.0,True,70630.0,6110.700041118427,-6110.700041118427,0
1.7245617247464362,d3faeb66ff61,southAfrica,,visual,1.0,2003.0,True,1.54,0.1845617247464361,0.1845617247464361,0
1.7245617247464362,d3faeb66ff61,southAfrica,,visual,1.0,2004.0,True,1.53,0.1945617247464361,0.1945617247464361,0
2.0403511984306464,d3faeb66ff61,southAfrica,,visual,1.0,2005.0,True,1.5,0.5403511984306464,0.5403511984306464,0
2.110526637027138,d3faeb66ff61,southAfrica,,visual,1.0,2006.0,True,1.47,0.6405266370271379,0.6405266370271379,0
2.145614356325384,d3faeb66ff61,southAfrica,,visual,1.0,2007.0,True,1.42,0.7256143563253836,0.7256143563253836,0
2.356140672114857,d3faeb66ff61,southAfrica,,visual,1.0,2008.0,True,1.37,0.9861406721148568,0.9861406721148568,0
2.2859652335183664,d3faeb66ff61,southAfrica,,visual,1.0,2009.0,True,1.32,0.9659652335183664,0.9659652335183664,0
2.145614356325384,d3faeb66ff61,southAfrica,,visual,1.0,2010.0,True,1.32,0.8256143563253835,0.8256143563253835,0
2.2859652335183664,d3faeb66ff61,southAfrica,,visual,1.0,2011.0,True,1.27,1.0159652335183664,1.0159652335183664,0
2.7070178650973133,d3faeb66ff61,southAfrica,,visual,1.0,2012.0,True,1.22,1.4870178650973134,1.4870178650973134,0
2.7070178650973133,d3faeb66ff61,southAfrica,,visual,1.0,2013.0,True,1.15,1.5570178650973134,1.5570178650973134,0
2.636842426500823,d3faeb66ff61,southAfrica,,visual,1.0,2014.0,True,1.09,1.5468424265008227,1.5468424265008227,0
2.636842426500823,d3faeb66ff61,southAfrica,,visual,1.0,2015.0,True,1.04,1.5968424265008228,1.5968424265008228,0
2.917544180886788,d3faeb66ff61,southAfrica,,visual,1.0,2016.0,True,1.0,1.917544180886788,1.917544180886788,0
3.022807338781525,d3faeb66ff61,southAfrica,,visual,1.0,2017.0,True,1.0,2.022807338781525,2.022807338781525,0
2.987719619483279,d3faeb66ff61,southAfrica,,visual,1.0,2018.0,True,1.0,1.9877196194832791,1.9877196194832791,0
2.987719619483279,d3faeb66ff61,southAfrica,,visual,1.0,2019.0,True,0.98,2.007719619483279,2.007719619483279,0
1.2245611893503294,d3faeb66ff61,italy,,visual,1.0,2003.0,True,1.34,0.1154388106496706,-0.1154388106496706,0
1.3649120665433112,d3faeb66ff61,italy,,visual,1.0,2004.0,True,1.36,0.0049120665433111,0.0049120665433111,0
1.3649120665433112,d3faeb66ff61,italy,,visual,1.0,2005.0,True,1.36,0.0049120665433111,0.0049120665433111,0
1.1894734700520837,d3faeb66ff61,italy,,visual,1.0,2006.0,True,1.36,0.1705265299479164,-0.1705265299479164,0
1.3298243472450657,d3faeb66ff61,italy,,visual,1.0,2007.0,True,1.35,0.0201756527549346,-0.0201756527549346,0
1.645613820929276,d3faeb66ff61,italy,,visual,1.0,2008.0,True,1.34,0.3056138209292758,0.3056138209292758,0
1.1894734700520837,d3faeb66ff61,italy,,visual,1.0,2009.0,True,1.33,0.1405265299479163,-0.1405265299479163,0
1.2947366279468198,d3faeb66ff61,italy,,visual,1.0,2010.0,True,1.32,0.0252633720531803,-0.0252633720531803,0
1.2245611893503294,d3faeb66ff61,italy,,visual,1.0,2011.0,True,1.29,0.0654388106496706,-0.0654388106496706,0
1.1894734700520837,d3faeb66ff61,italy,,visual,1.0,2012.0,True,1.24,0.0505265299479162,-0.0505265299479162,0
1.1894734700520837,d3faeb66ff61,italy,,visual,1.0,2013.0,True,1.18,0.0094734700520837,0.0094734700520837,0
1.5403506630345398,d3faeb66ff61,italy,,visual,1.0,2014.0,True,1.13,0.4103506630345399,0.4103506630345399,0
1.4701752244380484,d3faeb66ff61,italy,,visual,1.0,2015.0,True,1.1,0.3701752244380483,0.3701752244380483,0
1.4350875051398029,d3faeb66ff61,italy,,visual,1.0,2016.0,True,1.08,0.3550875051398026,0.3550875051398026,0
1.505262943736294,d3faeb66ff61,italy,,visual,1.0,2017.0,True,1.07,0.435262943736294,0.435262943736294,0
1.645613820929276,d3faeb66ff61,italy,,visual,1.0,2018.0,True,1.05,0.5956138209292758,0.5956138209292758,0
1.6807015402275216,d3faeb66ff61,italy,,visual,1.0,2019.0,True,1.01,0.6707015402275216,0.6707015402275216,0
2.79473662794682,d3faeb66ff61,population,,visual,1.0,2003.0,True,2.75,0.0447366279468202,0.0447366279468202,0
2.864912066543312,d3faeb66ff61,population,,visual,1.0,2004.0,True,2.81,0.0549120665433116,0.0549120665433116,0
3.180701540227522,d3faeb66ff61,population,,visual,1.0,2005.0,True,2.87,0.3107015402275217,0.3107015402275217,0
3.215789259525768,d3faeb66ff61,population,,visual,1.0,2006.0,True,2.91,0.3057892595257674,0.3057892595257674,0
3.215789259525768,d3faeb66ff61,population,,visual,1.0,2007.0,True,2.94,0.2757892595257676,0.2757892595257676,0
3.285964698122259,d3faeb66ff61,population,,visual,1.0,2008.0,True,2.98,0.305964698122259,0.305964698122259,0
3.391227856016996,d3faeb66ff61,population,,visual,1.0,2009.0,True,3.01,0.3812278560169964,0.3812278560169964,0
3.882455926192434,d3faeb66ff61,population,,visual,1.0,2010.0,True,3.05,0.8324559261924342,0.8324559261924342,0
4.092982241981908,d3faeb66ff61,population,,visual,1.0,2011.0,True,3.11,0.9829822419819084,0.9829822419819084,0
4.338596277069628,d3faeb66ff61,population,,visual,1.0,2012.0,True,3.19,1.1485962770696276,1.1485962770696276,0
4.373683996367873,d3faeb66ff61,population,,visual,1.0,2013.0,True,3.28,1.0936839963678735,1.0936839963678735,0
4.268420838473136,d3faeb66ff61,population,,visual,1.0,2014.0,True,3.37,0.898420838473136,0.898420838473136,0
4.303508557771382,d3faeb66ff61,population,,visual,1.0,2015.0,True,3.46,0.8435085577713819,0.8435085577713819,0
4.6192980314555925,d3faeb66ff61,population,,visual,1.0,2016.0,True,3.56,1.0592980314555924,1.0592980314555924,0
5.11052610163103,d3faeb66ff61,population,,visual,1.0,2017.0,True,3.64,1.4705261016310298,1.4705261016310298,0
5.321052417420504,d3faeb66ff61,population,,visual,1.0,2018.0,True,3.67,1.6510524174205043,1.6510524174205043,0
5.2859646981222586,d3faeb66ff61,population,,visual,1.0,2019.0,True,3.7,1.5859646981222584,1.5859646981222584,0
3185.9666255482466,d3faeb66ff61,cocaine,,visual,1.0,2003.0,True,2747.0,438.9666255482466,438.9666255482466,0
4589.475397478067,d3faeb66ff61,cocaine,,visual,1.0,2004.0,True,3005.0,1584.475397478067,1584.475397478067,0
4589.475397478067,d3faeb66ff61,cocaine,,visual,1.0,2005.0,True,3269.0,1320.475397478067,1320.475397478067,0
4589.475397478067,d3faeb66ff61,cocaine,,visual,1.0,2006.0,True,3445.0,1144.475397478067,1144.475397478067,0
4589.475397478067,d3faeb66ff61,cocaine,,visual,1.0,2007.0,True,3477.0,1112.475397478067,1112.475397478067,0
4589.475397478067,d3faeb66ff61,cocaine,,visual,1.0,2008.0,True,3512.0,1077.475397478067,1077.475397478067,0
6835.089432565793,d3faeb66ff61,cocaine,,visual,1.0,2009.0,True,3545.0,3290.089432565793,3290.089432565793,0
5712.282415021929,d3faeb66ff61,cocaine,,visual,1.0,2010.0,True,3592.0,2120.2824150219294,2120.2824150219294,0
5150.878906249998,d3faeb66ff61,cocaine,,visual,1.0,2011.0,True,3814.0,1336.8789062499982,1336.8789062499982,0
5150.878906249998,d3faeb66ff61,cocaine,,visual,1.0,2012.0,True,4043.0,1107.8789062499982,1107.8789062499982,0
5150.878906249998,d3faeb66ff61,cocaine,,visual,1.0,2013.0,True,4385.0,765.8789062499982,765.8789062499982,0
6835.089432565793,d3faeb66ff61,cocaine,,visual,1.0,2014.0,True,4864.0,1971.0894325657928,1971.0894325657928,0
5992.984169407896,d3faeb66ff61,cocaine,,visual,1.0,2015.0,True,5517.0,475.98416940789593,475.98416940789593,0
8238.598204495613,d3faeb66ff61,cocaine,,visual,1.0,2016.0,True,6364.0,1874.598204495613,1874.598204495613,0
9080.70346765351,d3faeb66ff61,cocaine,,visual,1.0,2017.0,True,7188.0,1892.7034676535093,1892.7034676535093,0
7677.194695723681,d3faeb66ff61,cocaine,,visual,1.0,2018.0,True,7765.0,87.80530427631857,-87.80530427631857,0
7677.194695723681,d3faeb66ff61,cocaine,,visual,1.0,2019.0,True,8323.0,645.8053042763186,-645.8053042763186,0
5642.106976425438,d3faeb66ff61,heroin,,visual,1.0,2003.0,True,2080.0,3562.106976425438,3562.106976425438,0
6764.913993969301,d3faeb66ff61,heroin,,visual,1.0,2004.0,True,1878.0,4886.913993969301,4886.913993969301,0
6764.913993969301,d3faeb66ff61,heroin,,visual,1.0,2005.0,True,2009.0,4755.913993969301,4755.913993969301,0
8168.422765899121,d3faeb66ff61,heroin,,visual,1.0,2006.0,True,2088.0,6080.422765899121,6080.422765899121,0
13221.054344846489,d3faeb66ff61,heroin,,visual,1.0,2007.0,True,2399.0,10822.054344846489,10822.054344846489,0
14063.159608004386,d3faeb66ff61,heroin,,visual,1.0,2008.0,True,3041.0,11022.159608004386,11022.159608004386,0
14624.563116776317,d3faeb66ff61,heroin,,visual,1.0,2009.0,True,3278.0,11346.563116776317,11346.563116776317,0
20238.59820449561,d3faeb66ff61,heroin,,visual,1.0,2010.0,True,3036.0,17202.598204495614,17202.598204495614,0
21922.8087308114,d3faeb66ff61,heroin,,visual,1.0,2011.0,True,4397.0,17525.8087308114,17525.8087308114,0
24168.42276589913,d3faeb66ff61,heroin,,visual,1.0,2012.0,True,5925.0,18243.42276589913,18243.42276589913,0
26414.036800986843,d3faeb66ff61,heroin,,visual,1.0,2013.0,True,8257.0,18157.036800986843,18157.036800986843,0
26975.44030975877,d3faeb66ff61,heroin,,visual,1.0,2014.0,True,10574.0,16401.440309758775,16401.440309758775,0
32308.773643092107,d3faeb66ff61,heroin,,visual,1.0,2015.0,True,12989.0,19319.773643092107,19319.773643092107,0
35396.492941337725,d3faeb66ff61,heroin,,visual,1.0,2016.0,True,15482.0,19914.492941337725,19914.492941337725,0
36238.59820449561,d3faeb66ff61,heroin,,visual,1.0,2017.0,True,15482.0,20756.59820449561,20756.59820449561,0
37922.808730811405,d3faeb66ff61,heroin,,visual,1.0,2018.0,True,14996.0,22926.808730811405,22926.808730811405,0
38203.510485197374,d3faeb66ff61,heroin,,visual,1.0,2019.0,True,14019.0,24184.510485197374,24184.510485197374,0
1642.1069764254348,d3faeb66ff61,opioids,,visual,1.0,2003.0,True,1400.0,242.1069764254348,242.1069764254348,0
3045.615748355264,d3faeb66ff61,opioids,,visual,1.0,2004.0,True,1664.0,1381.6157483552638,1381.6157483552638,0
4729.82627467105,d3faeb66ff61,opioids,,visual,1.0,2005.0,True,1742.0,2987.8262746710498,2987.8262746710498,0
5571.931537828947,d3faeb66ff61,opioids,,visual,1.0,2006.0,True,2707.0,2864.9315378289466,2864.9315378289466,0
4449.124520285084,d3faeb66ff61,opioids,,visual,1.0,2007.0,True,2213.0,2236.124520285084,2236.124520285084,0
3607.019257127196,d3faeb66ff61,opioids,,visual,1.0,2008.0,True,2306.0,1301.0192571271955,1301.0192571271955,0
4449.124520285084,d3faeb66ff61,opioids,,visual,1.0,2009.0,True,2946.0,1503.124520285084,1503.124520285084,0
8940.352590460527,d3faeb66ff61,opioids,,visual,1.0,2010.0,True,3007.0,5933.352590460527,5933.352590460527,0
9501.75609923246,d3faeb66ff61,opioids,,visual,1.0,2011.0,True,2666.0,6835.75609923246,6835.75609923246,0
7256.142064144733,d3faeb66ff61,opioids,,visual,1.0,2012.0,True,2628.0,4628.142064144733,4628.142064144733,0
9501.75609923246,d3faeb66ff61,opioids,,visual,1.0,2013.0,True,3105.0,6396.75609923246,6396.75609923246,0
11747.370134320176,d3faeb66ff61,opioids,,visual,1.0,2014.0,True,5544.0,6203.370134320176,6203.370134320176,0
16800.001713267542,d3faeb66ff61,opioids,,visual,1.0,2015.0,True,9580.0,7220.001713267542,7220.001713267542,0
17922.808730811405,d3faeb66ff61,opioids,,visual,1.0,2016.0,True,19413.0,1490.1912691885957,-1490.1912691885957,0
22414.03680098684,d3faeb66ff61,opioids,,visual,1.0,2017.0,True,28466.0,6051.96319901316,-6051.96319901316,0
22975.44030975877,d3faeb66ff61,opioids,,visual,1.0,2018.0,True,31335.0,8359.559690241229,-8359.559690241229,0
22975.44030975877,d3faeb66ff61,opioids,,visual,1.0,2019.0,True,36359.0,13383.559690241227,-13383.559690241227,0
22975.44030975877,d3faeb66ff61,opioids,,visual,1.0,2020.0,True,56516.0,33540.55969024123,-33540.55969024123,0
22975.44030975877,d3faeb66ff61,opioids,,visual,1.0,2021.0,True,70601.0,47625.55969024123,-47625.55969024123,0
5.0,aa35f06f8f99,gun,two,txt,,,,,,,0
1.0,aa35f06f8f99,hiv,two,txt,,,,,,,0
5.0,aa35f06f8f99,drugOverdose,two,txt,,,,,,,0
2.0,aa35f06f8f99,southAfrica,two,txt,,,,,,,0
4.0,aa35f06f8f99,italy,two,txt,,,,,,,0
5.0,aa35f06f8f99,population,two,txt,,,,,,,0
3.0,aa35f06f8f99,cocaine,two,txt,,,,,,,0
5.0,aa35f06f8f99,heroin,two,txt,,,,,,,0
5.0,aa35f06f8f99,opioids,two,txt,,,,,,,0
,387f0180d498,gun,two,control,,,,,,,0
,387f0180d498,hiv,two,control,,,,,,,0
,387f0180d498,drugOverdose,two,control,,,,,,,0
,387f0180d498,southAfrica,two,control,,,,,,,0
,387f0180d498,italy,two,control,,,,,,,0
,387f0180d498,population,two,control,,,,,,,0
,387f0180d498, cocaine,two,control,,,,,,,0
,387f0180d498,heroin,two,control,,,,,,,0
,387f0180d498,opioids,two,control,,,,,,,0
,f9b35e1286c6,gun,two,control,,,,,,,0
,f9b35e1286c6,hiv,two,control,,,,,,,0
,f9b35e1286c6,drugOverdose,two,control,,,,,,,0
,f9b35e1286c6,southAfrica,two,control,,,,,,,0
,f9b35e1286c6,italy,two,control,,,,,,,0
,f9b35e1286c6,population,two,control,,,,,,,0
