Unnamed: 0,article_recommend,article_surprise,article_interest,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education.Comment,gender.Comment,race.Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude,topic_involvement,attitude_pre,attitude_post,recall_rmse,recall_signed_err,vis_elic_rmse,vis_elic_signed_err,recall_rmse.sc,vis_elic_rmse.sc
567,4,5,5,66229c1398e8,Draw,Synthetic opioids,one,2,3,3,3,3,4,4,5,4,3,Man,White/Caucasian/European,Undergraduate,26,,,,1678840324556,1678840767821,7.38775,second,8,Emily,3,That the Eagles think the turf was bad when they played against the Chiefs and that Arizona could do better.,0,11,11,12,18338.4148981853,12759.2003693444,21457.0248085675,-10433.0895660203,0.229230186227316,0.268212810107094
568,3,1,3,1156eaeb1db5,Draw,Drug overdoses,one,2,2,3,3,4,4,1,4,4,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509,1678841091231,12.6953666666667,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0,10,9,9,4373.58980734846,1930.95264528508,10215.004005469,9602.64170536635,0.0546698725918557,0.127687550068362
569,3,2,3,1156eaeb1db5,Draw,Drug-use disorder,one,2,2,3,3,4,4,1,4,4,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509,1678841091231,12.6953666666667,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0,10,9,9,0.444972924360988,-0.305538427079302,3.00683226479324,2.6512895613632,0.0444972924360988,0.300683226479324
570,3,1,3,1156eaeb1db5,Draw,Synthetic opioids,one,2,2,3,3,4,4,1,4,4,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509,1678841091231,12.6953666666667,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0,10,9,9,11466.1233743408,10170.9346289243,7098.19907481288,5820.04661530471,0.14332654217926,0.088727488435161
571,1,3,3,6d97c1762817,Control,Drug overdoses,one,1,2,3,4,3,3,3,5,3,3,Woman,African American/Black,High School,32,,,,1678840338478,1678841345894,16.7902666666667,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0,10,9,11,8261.88312440562,6025.87925696594,,,0.10327353905507,
572,1,3,3,6d97c1762817,Control,Drug-use disorder,one,1,2,3,4,3,3,3,5,3,3,Woman,African American/Black,High School,32,,,,1678840338478,1678841345894,16.7902666666667,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0,10,9,11,0.339809094536449,0.303334623323014,,,0.0339809094536449,
573,2,2,3,6d97c1762817,Control,Synthetic opioids,one,1,2,3,4,3,3,3,5,3,3,Woman,African American/Black,High School,32,,,,1678840338478,1678841345894,16.7902666666667,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0,10,9,11,10974.1098581507,8089.99445983379,,,0.137176373226883,
574,3,2,4,6bb5b9bc8393,Control,Drug overdoses,one,2,5,3,5,2,5,5,2,5,5,Man,White/Caucasian/European,Undergraduate,47,,,,1678840340023,1678841033694,11.5611833333333,2nd,8,emily,27,The Eagles complain about the field condition during the Super Bowl.,0,15,12,12,4255.68380401073,2291.46318893511,,,0.0531960475501342,
575,2,2,3,6bb5b9bc8393,Control,Drug-use disorder,one,2,5,3,5,2,5,5,2,5,5,Man,White/Caucasian/European,Undergraduate,47,,,,1678840340023,1678841033694,11.5611833333333,2nd,8,emily,27,The Eagles complain about the field condition during the Super Bowl.,0,15,12,12,0.212931557827297,0.137048717770414,,,0.0212931557827297,
576,3,3,3,6bb5b9bc8393,Control,Synthetic opioids,one,2,5,3,5,2,5,5,2,5,5,Man,White/Caucasian/European,Undergraduate,47,,,,1678840340023,1678841033694,11.5611833333333,2nd,8,emily,27,The Eagles complain about the field condition during the Super Bowl.,0,15,12,12,21811.6324137593,12321.2535672034,,,0.272645405171991,
577,5,1,5,12442c50cd10,Categorize,Drug overdoses,one,3,3,5,5,5,5,5,5,5,5,Man,White/Caucasian/European,High School,28,,,,1678840340603,1678841136627,13.2670666666667,second,8,June,27,"The Eagles lost a game against the Chiefs, and some are saying that the condition of the football field they played the game on altered the outcome of the game.",0,16,15,15,9278.6376392511,-5479.02245186726,,,0.115982970490639,
578,5,1,5,12442c50cd10,Categorize,Drug-use disorder,one,3,3,5,5,5,5,5,5,5,5,Man,White/Caucasian/European,High School,28,,,,1678840340603,1678841136627,13.2670666666667,second,8,June,27,"The Eagles lost a game against the Chiefs, and some are saying that the condition of the football field they played the game on altered the outcome of the game.",0,16,15,15,0.4574952608618,0.404953560371517,,,0.04574952608618,
579,5,1,5,12442c50cd10,Categorize,Synthetic opioids,one,3,3,5,5,5,5,5,5,5,5,Man,White/Caucasian/European,High School,28,,,,1678840340603,1678841136627,13.2670666666667,second,8,June,27,"The Eagles lost a game against the Chiefs, and some are saying that the condition of the football field they played the game on altered the outcome of the game.",0,16,15,15,12219.1154841337,8799.18329978936,,,0.152738943551671,
580,4,1,4,7c4c910dcda8,Draw,Drug overdoses,one,2,2,3,4,5,5,4,5,5,4,Man,White/Caucasian/European,other,43,AA degree,,,1678840344627,1678840882907,8.97133333333333,first,8,May,27,The field for the Super Bowl was slick but the Eagles weren't using it as an excuse as to why they lost to the Chiefs.,0,11,14,14,7526.09681513707,3124.17647058823,8385.60358102837,-6931.55108359134,0.0940762101892134,0.104820044762855
581,3,1,3,7c4c910dcda8,Draw,Drug-use disorder,one,2,2,3,4,5,5,4,5,5,4,Man,White/Caucasian/European,other,43,AA degree,,,1678840344627,1678840882907,8.97133333333333,first,8,May,27,The field for the Super Bowl was slick but the Eagles weren't using it as an excuse as to why they lost to the Chiefs.,0,11,14,14,0.981035516516951,0.894182146542827,1.2140712815033,0.968485552115583,0.0981035516516951,0.12140712815033
582,4,1,4,7c4c910dcda8,Draw,Synthetic opioids,one,2,2,3,4,5,5,4,5,5,4,Man,White/Caucasian/European,other,43,AA degree,,,1678840344627,1678840882907,8.97133333333333,first,8,May,27,The field for the Super Bowl was slick but the Eagles weren't using it as an excuse as to why they lost to the Chiefs.,0,11,14,14,10724.4441075675,2347.38134810711,25956.7900307203,24064.8328716528,0.134055551344593,0.324459875384004
583,3,2,4,08b2e2a13d14,Categorize,Drug overdoses,one,1,3,3,3,4,3,2,4,4,2,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,34,,,,1678840347485,1678841024776,11.2881833333333,second,8,Emily,27,American football teams were complaining they were playing on the worst field ever for a superbowl event and the field was equated to playing on ice.,0,10,9,10,4656.66249609896,213.701754385962,,,0.0582082812012369,
584,3,3,3,08b2e2a13d14,Categorize,Drug-use disorder,one,1,3,3,3,4,3,2,4,4,2,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,34,,,,1678840347485,1678841024776,11.2881833333333,second,8,Emily,27,American football teams were complaining they were playing on the worst field ever for a superbowl event and the field was equated to playing on ice.,0,10,9,10,2.48716207201693,1.88847394220846,,,0.248716207201693,
585,3,5,4,08b2e2a13d14,Categorize,Synthetic opioids,one,1,3,3,3,4,3,2,4,4,2,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,34,,,,1678840347485,1678841024776,11.2881833333333,second,8,Emily,27,American football teams were complaining they were playing on the worst field ever for a superbowl event and the field was equated to playing on ice.,0,10,9,10,16434.5618537366,9463.95567867037,,,0.205432023171707,
586,2,1,1,0bb476908b01,Control,Drug overdoses,one,2,1,2,2,4,5,4,4,4,4,Woman,White/Caucasian/European,Masters,48,,,,1678840356865,1678840781224,7.07265,first,7,Junk,27,Turf was an issue in the 2023 Super Bowl.,0,7,13,12,18946.4390108343,-14884.8534571724,,,0.236830487635428,
587,2,1,1,0bb476908b01,Control,Drug-use disorder,one,2,1,2,2,4,5,4,4,4,4,Woman,White/Caucasian/European,Masters,48,,,,1678840356865,1678840781224,7.07265,first,7,Junk,27,Turf was an issue in the 2023 Super Bowl.,0,7,13,12,0.488885457522943,0.341711816305469,,,0.0488885457522943,
588,2,2,1,0bb476908b01,Control,Synthetic opioids,one,2,1,2,2,4,5,4,4,4,4,Woman,White/Caucasian/European,Masters,48,,,,1678840356865,1678840781224,7.07265,first,7,Junk,27,Turf was an issue in the 2023 Super Bowl.,0,7,13,12,14092.82483825,-7425.702677747,,,0.176160310478125,
589,1,1,1,d1332b91d929,Control,Drug overdoses,one,2,2,1,1,4,4,4,4,4,4,Woman,Hispanic/Latino,Doctorate,41,,,,1678840362715,1678840880265,8.62583333333333,second,8,emily,27,Eagles think turf impeded play,0,6,12,12,4399.62601043361,-3452.19091847265,,,0.0549953251304201,
590,1,1,1,d1332b91d929,Control,Drug-use disorder,one,2,2,1,1,4,4,4,4,4,4,Woman,Hispanic/Latino,Doctorate,41,,,,1678840362715,1678840880265,8.62583333333333,second,8,emily,27,Eagles think turf impeded play,0,6,12,12,0.232328194829475,-0.174165449742809,,,0.0232328194829475,
591,1,1,1,d1332b91d929,Control,Synthetic opioids,one,2,2,1,1,4,4,4,4,4,4,Woman,Hispanic/Latino,Doctorate,41,,,,1678840362715,1678840880265,8.62583333333333,second,8,emily,27,Eagles think turf impeded play,0,6,12,12,5073.59132985776,3841.84154822578,,,0.063419891623222,
592,3,2,3,61951f12a4fa,Control,Drug overdoses,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,21,,,,1678840365387,1678840867575,8.3698,second,8,Emily,27,"According to the Eagles the 2023 superbowl turf was a significantly lower condition than the normal football field turf, but they do not attribute the condition of the turf to their loss.",0,11,12,13,4841.50117181732,2436.09597523219,,,0.0605187646477165,
593,2,2,3,61951f12a4fa,Control,Drug-use disorder,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,21,,,,1678840365387,1678840867575,8.3698,second,8,Emily,27,"According to the Eagles the 2023 superbowl turf was a significantly lower condition than the normal football field turf, but they do not attribute the condition of the turf to their loss.",0,11,12,13,0.330664964066516,-0.283675180598556,,,0.0330664964066516,
594,3,3,4,61951f12a4fa,Control,Synthetic opioids,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,21,,,,1678840365387,1678840867575,8.3698,second,8,Emily,27,"According to the Eagles the 2023 superbowl turf was a significantly lower condition than the normal football field turf, but they do not attribute the condition of the turf to their loss.",0,11,12,13,8204.16862925672,5205.87626962142,,,0.102552107865709,
595,3,5,5,15863bbd303b,Draw,Drug overdoses,one,4,3,5,5,5,5,3,5,5,4,Woman,African American/Black,Undergraduate,24,,,,1678840368843,1678841881809,25.2161,First,8,Emily,27,In a football game between the Eagles and Chief the turf and field affected the outcome of the game.,0,17,13,14,9624.84729147098,7171.51909184727,10405.4709452497,5903.3302373581,0.120310591143387,0.130068386815621
596,5,5,4,15863bbd303b,Draw,Drug-use disorder,one,4,3,5,5,5,5,3,5,5,4,Woman,African American/Black,Undergraduate,24,,,,1678840368843,1678841881809,25.2161,First,8,Emily,27,In a football game between the Eagles and Chief the turf and field affected the outcome of the game.,0,17,13,14,0.298795722210894,-0.271726651186791,2.72908760176885,2.42320691434469,0.0298795722210894,0.272908760176885
597,5,5,5,15863bbd303b,Draw,Synthetic opioids,one,4,3,5,5,5,5,3,5,5,4,Woman,African American/Black,Undergraduate,24,,,,1678840368843,1678841881809,25.2161,First,8,Emily,27,In a football game between the Eagles and Chief the turf and field affected the outcome of the game.,0,17,13,14,10793.2758155314,8317.48753462604,18069.4496470671,-7448.55586334257,0.134915947694142,0.225868120588339
598,3,2,4,ba403018ecb7,Categorize,Drug overdoses,one,2,2,3,5,4,4,5,4,4,5,Man,White/Caucasian/European,Undergraduate,45,,,,1678840370132,1678841288039,15.29845,second,8,Emily,0,The field conditions of the super bowl may have impacted the quality of play in the game due to players slipping and lacking traction.,0,12,13,13,11975.3843819892,9844.76470588235,,,0.149692304774865,
599,3,2,3,ba403018ecb7,Categorize,Drug-use disorder,one,2,2,3,5,4,4,5,4,4,5,Man,White/Caucasian/European,Undergraduate,45,,,,1678840370132,1678841288039,15.29845,second,8,Emily,0,The field conditions of the super bowl may have impacted the quality of play in the game due to players slipping and lacking traction.,0,12,13,13,0.217064954665701,0.136700206398349,,,0.0217064954665701,
600,3,4,4,ba403018ecb7,Categorize,Synthetic opioids,one,2,2,3,5,4,4,5,4,4,5,Man,White/Caucasian/European,Undergraduate,45,,,,1678840370132,1678841288039,15.29845,second,8,Emily,0,The field conditions of the super bowl may have impacted the quality of play in the game due to players slipping and lacking traction.,0,12,13,13,7659.2280219406,4888.47091412742,,,0.0957403502742575,
601,1,1,2,f3da8abbab65,Categorize,Drug overdoses,one,3,3,4,4,5,4,3,5,4,3,Man,White/Caucasian/European,Undergraduate,51,,,,1678840370788,1678841166736,13.2658,second,8,Emily,0,Players and coaches complained of poor quality turf being slippery during the 2023 Superbowl in Arizona.,0,14,12,12,6832.79259986047,5777.94324045407,,,0.0854099074982559,
602,1,1,2,f3da8abbab65,Categorize,Drug-use disorder,one,3,3,4,4,5,4,3,5,4,3,Man,White/Caucasian/European,Undergraduate,51,,,,1678840370788,1678841166736,13.2658,second,8,Emily,0,Players and coaches complained of poor quality turf being slippery during the 2023 Superbowl in Arizona.,0,14,12,12,0.793347154031727,0.667014963880288,,,0.0793347154031727,
603,1,2,2,f3da8abbab65,Categorize,Synthetic opioids,one,3,3,4,4,5,4,3,5,4,3,Man,White/Caucasian/European,Undergraduate,51,,,,1678840370788,1678841166736,13.2658,second,8,Emily,0,Players and coaches complained of poor quality turf being slippery during the 2023 Superbowl in Arizona.,0,14,12,12,13733.8543489825,-5116.1458910434,,,0.171673179362281,
604,3,5,5,fb6f47db232e,Control,Drug overdoses,one,5,5,5,5,5,5,1,5,5,1,Man,White/Caucasian/European,High School,21,,,,1678840372769,1678841047862,11.25155,Second,7,Emily,27,The players said that the field was impossible to play on because of it's condition,0,20,11,11,14502.6229983308,-10431.2930856553,,,0.181282787479135,
605,2,5,5,fb6f47db232e,Control,Drug-use disorder,one,5,5,5,5,5,5,1,5,5,1,Man,White/Caucasian/European,High School,21,,,,1678840372769,1678841047862,11.25155,Second,7,Emily,27,The players said that the field was impossible to play on because of it's condition,0,20,11,11,3.31172717993613,2.66104876160991,,,0.331172717993613,
606,2,5,5,fb6f47db232e,Control,Synthetic opioids,one,5,5,5,5,5,5,1,5,5,1,Man,White/Caucasian/European,High School,21,,,,1678840372769,1678841047862,11.25155,Second,7,Emily,27,The players said that the field was impossible to play on because of it's condition,0,20,11,11,16180.6876244591,5932.09972299169,,,0.202258595305739,
607,3,2,1,209b13f7fbc7,Control,Drug overdoses,one,1,1,2,2,4,3,4,4,4,4,Man,African American/Black,Undergraduate,23,,,,1678840383626,1678841022324,10.6449666666667,2nd,8,Emily,9,The field the NFL was played on had a horrible field that affected both teams.,0,6,11,12,3705.79905841667,1957.25180598554,,,0.0463224882302083,
608,2,1,1,209b13f7fbc7,Control,Drug-use disorder,one,1,1,2,2,4,3,4,4,4,4,Man,African American/Black,Undergraduate,23,,,,1678840383626,1678841022324,10.6449666666667,2nd,8,Emily,9,The field the NFL was played on had a horrible field that affected both teams.,0,6,11,12,0.154088310525246,0.116737616099071,,,0.0154088310525246,
609,4,1,3,209b13f7fbc7,Control,Synthetic opioids,one,1,1,2,2,4,3,4,4,4,4,Man,African American/Black,Undergraduate,23,,,,1678840383626,1678841022324,10.6449666666667,2nd,8,Emily,9,The field the NFL was played on had a horrible field that affected both teams.,0,6,11,12,3011.90400560247,300.982456140349,,,0.0376488000700309,
610,4,1,5,7920064231a5,Draw,Drug overdoses,one,1,5,3,4,5,4,4,5,5,4,Woman,White/Caucasian/European,High School,53,,,,1678840385392,1678841282477,14.9514166666667,1,8,Emily,12,The Eagles used a turf on the field that pretty much caused them to lose but they didn't have a say in the decision of it and didn't blame the field because they lost the game.,0,13,13,14,5812.32357918193,-1398.72179104989,20999.3428573266,17204.6113347387,0.0726540447397741,0.262491785716582
611,4,1,5,7920064231a5,Draw,Drug-use disorder,one,1,5,3,4,5,4,4,5,5,4,Woman,White/Caucasian/European,High School,53,,,,1678840385392,1678841282477,14.9514166666667,1,8,Emily,12,The Eagles used a turf on the field that pretty much caused them to lose but they didn't have a say in the decision of it and didn't blame the field because they lost the game.,0,13,13,14,3.35671438897435,2.95978064128612,3.6250215448781,3.05861625966642,0.335671438897435,0.36250215448781
612,5,1,5,7920064231a5,Draw,Synthetic opioids,one,1,5,3,4,5,4,4,5,5,4,Woman,White/Caucasian/European,High School,53,,,,1678840385392,1678841282477,14.9514166666667,1,8,Emily,12,The Eagles used a turf on the field that pretty much caused them to lose but they didn't have a say in the decision of it and didn't blame the field because they lost the game.,0,13,13,14,15884.8622835143,14992.8048498096,16211.8072715059,10099.8543145487,0.198560778543928,0.202647590893824
