recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
Moderately,A little,Extremely,0221a667af5a,txt,population,one,Not at All,Not at All,Moderately,A little,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,22,,,,1678826261920.0,1678827097603.0,13.92805,first,8,June,27',"During an NFL game, the poor turf made field conditions between both teams unfavorable, to the point where one player, Reddick, expresses his own disappointment on the lack of maintenance.",0
Moderately,Moderately,Extremely,0221a667af5a,txt,opioids,one,Not at All,Not at All,Moderately,A little,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,22,,,,1678826261920.0,1678827097603.0,13.92805,first,8,June,27',"During an NFL game, the poor turf made field conditions between both teams unfavorable, to the point where one player, Reddick, expresses his own disappointment on the lack of maintenance.",0
Moderately,Not at All,Moderately,630f0bbf3c69,visual,drugOverdose,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",other,41,Associate's,,,1678826295187.0,1678826787234.0,8.200783333333334,second,8,Emily,3,"While the turf did not decide the outcome of the Super Bowl, it still needs to be improved.",0
Moderately,Not at All,A little,630f0bbf3c69,visual,population,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",other,41,Associate's,,,1678826295187.0,1678826787234.0,8.200783333333334,second,8,Emily,3,"While the turf did not decide the outcome of the Super Bowl, it still needs to be improved.",0
Moderately,Moderately,Moderately,630f0bbf3c69,visual,opioids,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",other,41,Associate's,,,1678826295187.0,1678826787234.0,8.200783333333334,second,8,Emily,3,"While the turf did not decide the outcome of the Super Bowl, it still needs to be improved.",0
A lot,Moderately,A lot,295c454fe04b,control,drugOverdose,one,A lot,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,Hispanic/Latino,Undergraduate,25,,,,1678826481909.0,1678827554504.0,17.876583333333333,second,eight,Emily,9,The Eagles' game performance was not the best and part of the reason is because of the slipperiness of the turf that they had to play on,0
Moderately,Not at All,A lot,295c454fe04b,control,population,one,A lot,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,Hispanic/Latino,Undergraduate,25,,,,1678826481909.0,1678827554504.0,17.876583333333333,second,eight,Emily,9,The Eagles' game performance was not the best and part of the reason is because of the slipperiness of the turf that they had to play on,0
A lot,Moderately,A lot,295c454fe04b,control,opioids,one,A lot,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Man,Hispanic/Latino,Undergraduate,25,,,,1678826481909.0,1678827554504.0,17.876583333333333,second,eight,Emily,9,The Eagles' game performance was not the best and part of the reason is because of the slipperiness of the turf that they had to play on,0
A lot,Not at All,A lot,1a06c563f919,txt,drugOverdose,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Strongly Favor,Man,African American/Black,Undergraduate,29,,,,1678826747515.0,1678828942786.0,36.58785,1,8,emily,27,Both teams were hindered somewhat by the turf they played on for the superbowl but it did not play too much of a role in the overall outcome.,1
A lot,Not at All,Extremely,1a06c563f919,txt,population,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Strongly Favor,Man,African American/Black,Undergraduate,29,,,,1678826747515.0,1678828942786.0,36.58785,1,8,emily,27,Both teams were hindered somewhat by the turf they played on for the superbowl but it did not play too much of a role in the overall outcome.,1
Extremely,Not at All,A lot,1a06c563f919,txt,opioids,one,Moderately,Moderately,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Strongly Favor,Man,African American/Black,Undergraduate,29,,,,1678826747515.0,1678828942786.0,36.58785,1,8,emily,27,Both teams were hindered somewhat by the turf they played on for the superbowl but it did not play too much of a role in the overall outcome.,1
Moderately,Moderately,Moderately,f0be6fb28fc4,txt,drugOverdose,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Moderate Priority,Neutral,Moderate problem,Moderate Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,20,,,,1678826760704.0,1678827486284.0,12.093,second,8,june,27,The field conditions decided the game and it affected both teams.,0
Moderately,Moderately,Moderately,f0be6fb28fc4,txt,population,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Moderate Priority,Neutral,Moderate problem,Moderate Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,20,,,,1678826760704.0,1678827486284.0,12.093,second,8,june,27,The field conditions decided the game and it affected both teams.,0
Moderately,Moderately,Moderately,f0be6fb28fc4,txt,opioids,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Moderate Priority,Neutral,Moderate problem,Moderate Priority,Neutral,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,20,,,,1678826760704.0,1678827486284.0,12.093,second,8,june,27,The field conditions decided the game and it affected both teams.,0
Not at All,A little,A little,ddd708f78c8e,control,drugOverdose,one,Not at All,A little,A little,Moderately,Extremely serious problem,Neutral,Somewhat Favor,Extremely serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678827529090.0,1678828573897.0,17.41345,second,8,emily,27,They were frustrated for poor conditions with the turf but didn't want to use it as an excuse.,0
Not at All,A little,Not at All,ddd708f78c8e,control,population,one,Not at All,A little,A little,Moderately,Extremely serious problem,Neutral,Somewhat Favor,Extremely serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678827529090.0,1678828573897.0,17.41345,second,8,emily,27,They were frustrated for poor conditions with the turf but didn't want to use it as an excuse.,0
Not at All,Moderately,Not at All,ddd708f78c8e,control,opioids,one,Not at All,A little,A little,Moderately,Extremely serious problem,Neutral,Somewhat Favor,Extremely serious problem,Neutral,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678827529090.0,1678828573897.0,17.41345,second,8,emily,27,They were frustrated for poor conditions with the turf but didn't want to use it as an excuse.,0
Moderately,A lot,A little,c3aa16f6b3be,txt,drugOverdose,one,A little,A little,Moderately,A little,Moderate problem,Low Priority,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,Undergraduate,27,,,,1678840313200.0,1678840590128.0,4.615466666666666,2,8,Emily,0,The Eagles coaches and players questioned the quality of the turf at the super bowl this year.,0
Moderately,A little,A little,c3aa16f6b3be,txt,population,one,A little,A little,Moderately,A little,Moderate problem,Low Priority,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,Undergraduate,27,,,,1678840313200.0,1678840590128.0,4.615466666666666,2,8,Emily,0,The Eagles coaches and players questioned the quality of the turf at the super bowl this year.,0
Moderately,A little,A lot,c3aa16f6b3be,txt,opioids,one,A little,A little,Moderately,A little,Moderate problem,Low Priority,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,Undergraduate,27,,,,1678840313200.0,1678840590128.0,4.615466666666666,2,8,Emily,0,The Eagles coaches and players questioned the quality of the turf at the super bowl this year.,0
A lot,Moderately,Moderately,d9b4578d8626,visual,drugOverdose,one,A lot,Moderately,A little,Moderately,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,39,,,,1678840322539.0,1678841095432.0,12.88155,second,eight,Emily,zero,"Some coaches and players for the Eagles criticize the field conditions they played on during the Super Bowl and, while they don't think it caused their loss, they hope it'll be fixed in the future. ",0
Moderately,Moderately,Moderately,d9b4578d8626,visual,population,one,A lot,Moderately,A little,Moderately,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,39,,,,1678840322539.0,1678841095432.0,12.88155,second,eight,Emily,zero,"Some coaches and players for the Eagles criticize the field conditions they played on during the Super Bowl and, while they don't think it caused their loss, they hope it'll be fixed in the future. ",0
A lot,Moderately,A lot,d9b4578d8626,visual,opioids,one,A lot,Moderately,A little,Moderately,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,39,,,,1678840322539.0,1678841095432.0,12.88155,second,eight,Emily,zero,"Some coaches and players for the Eagles criticize the field conditions they played on during the Super Bowl and, while they don't think it caused their loss, they hope it'll be fixed in the future. ",0
A lot,Extremely,A lot,66229c1398e8,visual,drugOverdose,one,A little,Moderately,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Undergraduate,26,,,,1678840324556.0,1678840767821.0,7.38775,second,8,Emily,3,That the Eagles think the turf was bad when they played against the Chiefs and that Arizona could do better.,0
A lot,Extremely,Extremely,66229c1398e8,visual,population,one,A little,Moderately,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Undergraduate,26,,,,1678840324556.0,1678840767821.0,7.38775,second,8,Emily,3,That the Eagles think the turf was bad when they played against the Chiefs and that Arizona could do better.,0
A lot,Extremely,Extremely,66229c1398e8,visual,opioids,one,A little,Moderately,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Undergraduate,26,,,,1678840324556.0,1678840767821.0,7.38775,second,8,Emily,3,That the Eagles think the turf was bad when they played against the Chiefs and that Arizona could do better.,0
Moderately,Not at All,Moderately,1156eaeb1db5,visual,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509.0,1678841091231.0,12.695366666666668,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0
Moderately,A little,Moderately,1156eaeb1db5,visual,population,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509.0,1678841091231.0,12.695366666666668,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0
Moderately,Not at All,Moderately,1156eaeb1db5,visual,opioids,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,31,,,,1678840329509.0,1678841091231.0,12.695366666666668,second,8,Emily,0,"Super Bowl 2023 faced criticism as players struggled with poor turf conditions, impacting both teams and leading to frustration over the subpar playing surface.",0
Not at All,Moderately,Moderately,6d97c1762817,control,drugOverdose,one,Not at All,A little,Moderately,A lot,Moderate problem,Neutral,Neutral,Extremely serious problem,Neutral,Neutral,Woman,African American/Black,High School,32,,,,1678840338478.0,1678841345894.0,16.790266666666668,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0
Not at All,Moderately,Moderately,6d97c1762817,control,population,one,Not at All,A little,Moderately,A lot,Moderate problem,Neutral,Neutral,Extremely serious problem,Neutral,Neutral,Woman,African American/Black,High School,32,,,,1678840338478.0,1678841345894.0,16.790266666666668,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0
A little,A little,Moderately,6d97c1762817,control,opioids,one,Not at All,A little,Moderately,A lot,Moderate problem,Neutral,Neutral,Extremely serious problem,Neutral,Neutral,Woman,African American/Black,High School,32,,,,1678840338478.0,1678841345894.0,16.790266666666668,2,8,Emily,27,"While talking about the Super Bowl 2023, the Eagles' coach and a player express their disdain for the turf condition, as it was hard to play on.",0
